case_id,activity,timestamp,team,status,priority
C0591,Claim Received,2026-03-08 11:00:00.000000,Customer Service,Completed,Medium
C0591,Initial Review,2026-03-08 13:40:21.742418,Customer Service,Completed,Medium
C0591,Technical Assessment,2026-03-08 19:37:21.889276,Technical,Completed,Medium
C0591,Quality Review,2026-03-10 01:14:08.487913,Quality,Completed,Medium
C0591,Decision,2026-03-10 07:12:56.548264,Quality,Completed,Medium
C0591,Customer Notification,2026-03-10 08:55:21.214043,Customer Service,Completed,Medium
C0591,Case Closed,2026-03-10 14:39:45.170782,Customer Service,Completed,Medium
C0592,Claim Received,2026-01-10 13:00:00.000000,Customer Service,Completed,High
C0592,Initial Review,2026-01-10 17:43:27.207013,Customer Service,Completed,High
C0592,Request Additional Information,2026-01-11 20:33:03.153162,Customer Service,Completed,High
C0592,Initial Review,2026-01-11 21:40:23.699393,Customer Service,Completed,High
C0592,Technical Assessment,2026-01-12 11:28:30.638671,Technical,Completed,High
C0592,Quality Review,2026-01-13 18:40:46.047672,Quality,Completed,High
C0592,Decision,2026-01-13 22:42:57.449378,Quality,Completed,High
C0592,Customer Notification,2026-01-14 00:33:05.743843,Customer Service,Completed,High
C0592,Case Closed,2026-01-14 04:45:03.346278,Customer Service,Completed,High
C0593,Claim Received,2026-02-20 16:00:00.000000,Customer Service,Completed,Low
C0593,Initial Review,2026-02-20 20:50:55.800142,Customer Service,Completed,Low
C0593,Technical Assessment,2026-02-22 21:42:07.289062,Technical,Completed,Low
C0593,Quality Review,2026-02-24 01:59:19.020841,Quality,Completed,Low
C0593,Decision,2026-02-24 07:06:16.765695,Quality,Completed,Low
C0593,Customer Notification,2026-02-24 10:49:46.103424,Customer Service,Completed,Low
C0593,Case Closed,2026-02-24 12:43:22.700534,Customer Service,Completed,Low
C0594,Claim Received,2026-04-01 11:00:00.000000,Customer Service,Completed,Critical
C0594,Initial Review,2026-04-01 12:21:28.130734,Customer Service,Completed,Critical
C0594,Technical Assessment,2026-04-01 16:01:30.019983,Technical,Completed,Critical
C0594,Quality Review,2026-04-01 22:08:44.164875,Quality,Completed,Critical
C0594,Decision,2026-04-02 01:24:11.910763,Quality,Completed,Critical
C0594,Customer Notification,2026-04-02 05:18:58.635471,Customer Service,Completed,Critical
C0594,Case Closed,2026-04-02 07:49:14.539335,Customer Service,Completed,Critical
C0595,Claim Received,2026-01-15 10:00:00.000000,Customer Service,Completed,Low
C0595,Initial Review,2026-01-15 13:49:52.807067,Customer Service,Completed,Low
C0595,Technical Assessment,2026-01-15 23:54:31.140483,Technical,Completed,Low
C0595,Quality Review,2026-01-17 15:57:10.373422,Quality,Completed,Low
C0595,Decision,2026-01-17 19:17:12.618476,Quality,Completed,Low
C0595,Customer Notification,2026-01-17 22:51:14.891828,Customer Service,Completed,Low
C0595,Case Closed,2026-01-18 00:30:44.653831,Customer Service,Completed,Low
C0596,Claim Received,2026-04-02 11:00:00.000000,Customer Service,Completed,High
C0596,Initial Review,2026-04-02 13:34:27.002461,Customer Service,Completed,High
C0596,Technical Assessment,2026-04-02 20:53:01.766613,Technical,Completed,High
C0596,Quality Review,2026-04-03 23:10:05.038186,Quality,Completed,High
C0596,Decision,2026-04-04 05:03:15.706260,Quality,Completed,High
C0596,Customer Notification,2026-04-04 07:09:13.567928,Customer Service,Completed,High
C0596,Case Closed,2026-04-04 09:20:25.118446,Customer Service,Completed,High
C0597,Claim Received,2026-01-21 11:00:00.000000,Customer Service,Completed,Medium
C0597,Initial Review,2026-01-21 16:33:36.885827,Customer Service,Completed,Medium
C0597,Technical Assessment,2026-01-22 03:51:15.031210,Technical,Completed,Medium
C0597,Quality Review,2026-01-23 05:07:31.264661,Quality,Completed,Medium
C0597,Technical Assessment,2026-01-23 19:16:26.766817,Technical,Completed,Medium
C0597,Quality Review,2026-01-24 08:08:05.734021,Quality,Completed,Medium
C0597,Technical Assessment,2026-01-24 18:17:55.715481,Technical,Completed,Medium
C0597,Quality Review,2026-01-29 02:55:04.970853,Quality,Completed,Medium
C0597,Decision,2026-01-29 09:56:09.595305,Quality,Completed,Medium
C0597,Customer Notification,2026-01-29 12:42:02.589000,Customer Service,Completed,Medium
C0597,Case Closed,2026-01-29 18:31:34.325538,Customer Service,Completed,Medium
C0598,Claim Received,2026-01-05 14:00:00.000000,Customer Service,Completed,Medium
C0598,Initial Review,2026-01-05 22:46:11.815494,Customer Service,Completed,Medium
C0598,Technical Assessment,2026-01-06 05:39:00.613576,Technical,Completed,Medium
C0598,Quality Review,2026-01-07 03:59:46.354523,Quality,Completed,Medium
C0598,Technical Assessment,2026-01-07 12:16:05.817391,Technical,Completed,Medium
C0598,Quality Review,2026-01-10 01:18:36.753754,Quality,Completed,Medium
C0598,Decision,2026-01-10 06:57:45.522467,Quality,Completed,Medium
C0598,Customer Notification,2026-01-10 10:43:50.668241,Customer Service,Completed,Medium
C0598,Case Closed,2026-01-10 15:46:55.054601,Customer Service,Completed,Medium
C0599,Claim Received,2026-06-09 14:00:00.000000,Customer Service,Completed,Medium
C0599,Initial Review,2026-06-09 19:19:43.361251,Customer Service,Completed,Medium
C0599,Request Additional Information,2026-06-11 16:45:25.576569,Customer Service,Completed,Medium
C0599,Initial Review,2026-06-11 21:47:38.717094,Customer Service,Completed,Medium
C0599,Technical Assessment,2026-06-12 15:07:43.386215,Technical,Completed,Medium
C0599,Quality Review,2026-06-13 10:01:36.342557,Quality,Completed,Medium
C0599,Decision,2026-06-13 15:14:07.188368,Quality,Completed,Medium
C0599,Customer Notification,2026-06-13 18:23:34.766479,Customer Service,Completed,Medium
C0599,Case Closed,2026-06-13 20:41:36.579234,Customer Service,Completed,Medium
C0600,Claim Received,2026-03-02 10:00:00.000000,Customer Service,Completed,Critical
C0600,Initial Review,2026-03-02 12:46:09.413344,Customer Service,Completed,Critical
C0600,Technical Assessment,2026-03-02 19:32:50.901392,Technical,Completed,Critical
C0600,Quality Review,2026-03-03 13:31:59.324524,Quality,Completed,Critical
C0600,Decision,2026-03-03 15:25:14.233635,Quality,Completed,Critical
C0600,Customer Notification,2026-03-03 15:58:42.707162,Customer Service,Completed,Critical
C0600,Case Closed,2026-03-03 17:09:01.433308,Customer Service,Completed,Critical
C0601,Claim Received,2026-01-04 09:00:00.000000,Customer Service,Completed,High
C0601,Initial Review,2026-01-04 11:01:39.290246,Customer Service,Completed,High
C0601,Request Additional Information,2026-01-05 20:42:15.749124,Customer Service,Completed,High
C0601,Initial Review,2026-01-06 04:25:48.284347,Customer Service,Completed,High
C0601,Technical Assessment,2026-01-06 14:19:41.284459,Technical,Completed,High
C0601,Quality Review,2026-01-07 06:48:56.263249,Quality,Completed,High
C0601,Decision,2026-01-07 11:05:14.456579,Quality,Completed,High
C0601,Customer Notification,2026-01-07 13:16:41.944168,Customer Service,Completed,High
C0601,Case Closed,2026-01-07 17:39:59.381846,Customer Service,Completed,High
C0602,Claim Received,2026-03-08 12:00:00.000000,Customer Service,Completed,Medium
C0602,Initial Review,2026-03-08 14:17:51.734450,Customer Service,Completed,Medium
C0602,Technical Assessment,2026-03-08 21:28:53.647974,Technical,Completed,Medium
C0602,Quality Review,2026-03-10 06:23:28.713341,Quality,Completed,Medium
C0602,Technical Assessment,2026-03-10 13:38:55.405011,Technical,Completed,Medium
C0602,Quality Review,2026-03-11 06:04:15.079634,Quality,Completed,Medium
C0602,Technical Assessment,2026-03-11 16:14:06.647219,Technical,Completed,Medium
C0602,Quality Review,2026-03-12 17:31:01.074794,Quality,Completed,Medium
C0602,Decision,2026-03-13 01:13:37.876705,Quality,Completed,Medium
C0602,Customer Notification,2026-03-13 13:00:17.024141,Customer Service,Completed,Medium
C0602,Case Closed,2026-03-13 18:13:45.780360,Customer Service,Completed,Medium
C0603,Claim Received,2026-03-02 13:00:00.000000,Customer Service,Completed,Low
C0603,Initial Review,2026-03-02 14:51:17.931138,Customer Service,Completed,Low
C0603,Technical Assessment,2026-03-02 21:33:23.212573,Technical,Completed,Low
C0603,Quality Review,2026-03-03 17:49:58.278380,Quality,Completed,Low
C0603,Decision,2026-03-04 02:12:09.531529,Quality,Completed,Low
C0603,Customer Notification,2026-03-04 03:39:34.787067,Customer Service,Completed,Low
C0603,Case Closed,2026-03-04 12:21:18.656256,Customer Service,Completed,Low
C0604,Claim Received,2026-04-15 18:00:00.000000,Customer Service,Completed,Medium
C0604,Initial Review,2026-04-15 20:52:24.880933,Customer Service,Completed,Medium
C0604,Technical Assessment,2026-04-16 21:13:27.212023,Technical,Completed,Medium
C0604,Quality Review,2026-04-17 18:03:48.497347,Quality,Completed,Medium
C0604,Decision,2026-04-17 20:57:49.863618,Quality,Completed,Medium
C0604,Customer Notification,2026-04-17 22:16:57.170339,Customer Service,Completed,Medium
C0604,Case Closed,2026-04-18 00:50:53.074124,Customer Service,Completed,Medium
C0605,Claim Received,2026-03-30 11:00:00.000000,Customer Service,Completed,High
C0605,Initial Review,2026-03-30 13:18:55.291575,Customer Service,Completed,High
C0605,Request Additional Information,2026-03-31 17:50:19.203135,Customer Service,Completed,High
C0605,Initial Review,2026-03-31 21:41:20.813576,Customer Service,Completed,High
C0605,Technical Assessment,2026-04-01 11:35:13.644934,Technical,Completed,High
C0605,Quality Review,2026-04-02 16:14:22.763359,Quality,Completed,High
C0605,Decision,2026-04-02 22:37:44.971451,Quality,Completed,High
C0605,Customer Notification,2026-04-03 01:11:26.310263,Customer Service,Completed,High
C0605,Case Closed,2026-04-03 02:28:32.200435,Customer Service,Completed,High
C0606,Claim Received,2026-06-18 16:00:00.000000,Customer Service,Completed,Medium
C0606,Initial Review,2026-06-18 19:36:06.047963,Customer Service,Completed,Medium
C0606,Request Additional Information,2026-06-19 14:37:21.105883,Customer Service,Completed,Medium
C0606,Initial Review,2026-06-19 20:10:40.357272,Customer Service,Completed,Medium
C0606,Technical Assessment,2026-06-20 11:21:50.257340,Technical,Completed,Medium
C0606,Quality Review,2026-06-21 04:54:19.214004,Quality,Completed,Medium
C0606,Decision,2026-06-21 12:44:22.985995,Quality,Completed,Medium
C0606,Customer Notification,2026-06-21 15:04:29.066845,Customer Service,Completed,Medium
C0606,Case Closed,2026-06-21 18:07:27.731491,Customer Service,Completed,Medium
C0607,Claim Received,2026-04-03 18:00:00.000000,Customer Service,Completed,Low
C0607,Initial Review,2026-04-03 22:06:17.737621,Customer Service,Completed,Low
C0607,Technical Assessment,2026-04-04 16:06:53.412112,Technical,Completed,Low
C0607,Quality Review,2026-04-06 06:21:21.904219,Quality,Completed,Low
C0607,Decision,2026-04-06 15:25:16.487512,Quality,Completed,Low
C0607,Customer Notification,2026-04-06 19:53:40.571467,Customer Service,Completed,Low
C0607,Case Closed,2026-04-07 01:05:24.068769,Customer Service,Completed,Low
C0608,Claim Received,2026-01-31 09:00:00.000000,Customer Service,Completed,Medium
C0608,Initial Review,2026-01-31 12:02:33.050229,Customer Service,Completed,Medium
C0608,Request Additional Information,2026-02-01 05:23:05.505550,Customer Service,Completed,Medium
C0608,Initial Review,2026-02-01 10:47:31.447893,Customer Service,Completed,Medium
C0608,Technical Assessment,2026-02-01 17:18:39.199695,Technical,Completed,Medium
C0608,Quality Review,2026-02-02 09:18:48.209206,Quality,Completed,Medium
C0608,Decision,2026-02-02 15:54:23.215646,Quality,Completed,Medium
C0608,Customer Notification,2026-02-02 18:18:57.706548,Customer Service,Completed,Medium
C0608,Case Closed,2026-02-02 23:39:47.964855,Customer Service,Completed,Medium
C0609,Claim Received,2026-01-19 10:00:00.000000,Customer Service,Completed,Medium
C0609,Initial Review,2026-01-19 13:34:28.147659,Customer Service,Completed,Medium
C0609,Technical Assessment,2026-01-19 23:00:29.099875,Technical,Completed,Medium
C0609,Quality Review,2026-01-20 14:04:01.037991,Quality,Completed,Medium
C0609,Decision,2026-01-20 17:30:56.031988,Quality,Completed,Medium
C0609,Customer Notification,2026-01-20 19:31:33.561556,Customer Service,Completed,Medium
C0609,Case Closed,2026-01-20 22:12:33.090225,Customer Service,Completed,Medium
C0610,Claim Received,2026-01-19 13:00:00.000000,Customer Service,Completed,High
C0610,Initial Review,2026-01-19 17:35:58.834403,Customer Service,Completed,High
C0610,Technical Assessment,2026-01-20 03:51:53.980541,Technical,Completed,High
C0610,Quality Review,2026-01-20 21:49:48.883320,Quality,Completed,High
C0610,Decision,2026-01-21 02:47:26.847925,Quality,Completed,High
C0610,Customer Notification,2026-01-21 05:19:39.680428,Customer Service,Completed,High
C0610,Case Closed,2026-01-21 09:24:29.207783,Customer Service,Completed,High
C0611,Claim Received,2026-06-01 13:00:00.000000,Customer Service,Completed,Low
C0611,Initial Review,2026-06-01 18:14:36.393168,Customer Service,Completed,Low
C0611,Technical Assessment,2026-06-02 04:25:36.415417,Technical,Completed,Low
C0611,Quality Review,2026-06-03 15:38:08.656109,Quality,Completed,Low
C0611,Decision,2026-06-03 23:36:04.979942,Quality,Completed,Low
C0611,Customer Notification,2026-06-04 08:31:44.229928,Customer Service,Completed,Low
C0611,Case Closed,2026-06-04 12:50:06.066987,Customer Service,Completed,Low
C0612,Claim Received,2026-03-15 13:00:00.000000,Customer Service,Completed,Critical
C0612,Initial Review,2026-03-15 14:27:36.609718,Customer Service,Completed,Critical
C0612,Technical Assessment,2026-03-16 16:29:02.243023,Technical,Completed,Critical
C0612,Quality Review,2026-03-17 09:49:28.517893,Quality,Completed,Critical
C0612,Decision,2026-03-17 13:01:03.154630,Quality,Completed,Critical
C0612,Customer Notification,2026-03-17 13:56:05.738255,Customer Service,Completed,Critical
C0612,Case Closed,2026-03-17 15:13:15.044782,Customer Service,Completed,Critical
C0613,Claim Received,2026-05-05 15:00:00.000000,Customer Service,Completed,Medium
C0613,Initial Review,2026-05-05 17:07:05.400534,Customer Service,Completed,Medium
C0613,Technical Assessment,2026-05-06 10:16:01.326410,Technical,Completed,Medium
C0613,Quality Review,2026-05-07 12:48:54.430228,Quality,Completed,Medium
C0613,Decision,2026-05-07 16:12:18.601301,Quality,Completed,Medium
C0613,Customer Notification,2026-05-07 17:29:35.142225,Customer Service,Completed,Medium
C0613,Case Closed,2026-05-07 21:02:11.709304,Customer Service,Completed,Medium
C0614,Claim Received,2026-05-19 16:00:00.000000,Customer Service,Completed,Low
C0614,Initial Review,2026-05-20 09:58:54.681728,Customer Service,Completed,Low
C0614,Technical Assessment,2026-05-22 18:20:24.297238,Technical,Completed,Low
C0614,Quality Review,2026-05-23 14:35:25.949782,Quality,Completed,Low
C0614,Decision,2026-05-23 21:06:10.550795,Quality,Completed,Low
C0614,Customer Notification,2026-05-24 00:10:41.335675,Customer Service,Completed,Low
C0614,Case Closed,2026-05-24 03:08:52.073828,Customer Service,Completed,Low
C0615,Claim Received,2026-04-24 14:00:00.000000,Customer Service,Completed,High
C0615,Initial Review,2026-04-24 16:46:22.879922,Customer Service,Completed,High
C0615,Request Additional Information,2026-04-25 06:18:48.173934,Customer Service,Completed,High
C0615,Initial Review,2026-04-25 09:47:17.678210,Customer Service,Completed,High
C0615,Technical Assessment,2026-04-25 21:59:20.486614,Technical,Completed,High
C0615,Quality Review,2026-04-26 11:51:35.662140,Quality,Completed,High
C0615,Decision,2026-04-26 14:12:43.908002,Quality,Completed,High
C0615,Customer Notification,2026-04-26 16:06:01.837465,Customer Service,Completed,High
C0615,Case Closed,2026-04-26 19:35:19.810723,Customer Service,Completed,High
C0616,Claim Received,2026-01-10 14:00:00.000000,Customer Service,Completed,High
C0616,Initial Review,2026-01-10 15:12:06.318762,Customer Service,Completed,High
C0616,Request Additional Information,2026-01-11 15:48:54.371147,Customer Service,Completed,High
C0616,Initial Review,2026-01-11 18:50:52.023269,Customer Service,Completed,High
C0616,Technical Assessment,2026-01-12 05:03:35.600979,Technical,Completed,High
C0616,Quality Review,2026-01-13 02:42:13.543526,Quality,Completed,High
C0616,Decision,2026-01-13 07:07:05.557015,Quality,Completed,High
C0616,Customer Notification,2026-01-13 08:26:48.167539,Customer Service,Completed,High
C0616,Case Closed,2026-01-13 11:07:37.829435,Customer Service,Completed,High
C0617,Claim Received,2026-02-03 11:00:00.000000,Customer Service,Completed,Medium
C0617,Initial Review,2026-02-03 15:10:25.909041,Customer Service,Completed,Medium
C0617,Technical Assessment,2026-02-04 02:24:07.742926,Technical,Completed,Medium
C0617,Quality Review,2026-02-04 19:32:33.679002,Quality,Completed,Medium
C0617,Decision,2026-02-05 00:29:12.607883,Quality,Completed,Medium
C0617,Customer Notification,2026-02-05 09:52:36.300413,Customer Service,Completed,Medium
C0617,Case Closed,2026-02-05 14:18:59.970287,Customer Service,Completed,Medium
C0618,Claim Received,2026-03-31 15:00:00.000000,Customer Service,Completed,Medium
C0618,Initial Review,2026-03-31 18:39:08.300474,Customer Service,Completed,Medium
C0618,Technical Assessment,2026-04-01 10:56:33.938850,Technical,Completed,Medium
C0618,Quality Review,2026-04-02 19:56:37.314759,Quality,Completed,Medium
C0618,Decision,2026-04-03 00:53:06.109435,Quality,Completed,Medium
C0618,Customer Notification,2026-04-03 03:40:42.804195,Customer Service,Completed,Medium
C0618,Case Closed,2026-04-03 06:09:20.314157,Customer Service,Completed,Medium
C0619,Claim Received,2026-03-15 14:00:00.000000,Customer Service,Completed,High
C0619,Initial Review,2026-03-15 18:40:38.814860,Customer Service,Completed,High
C0619,Technical Assessment,2026-03-16 05:17:47.516274,Technical,Completed,High
C0619,Quality Review,2026-03-16 23:49:10.063916,Quality,Completed,High
C0619,Technical Assessment,2026-03-17 04:17:27.847266,Technical,Completed,High
C0619,Quality Review,2026-03-18 03:25:24.922794,Quality,Completed,High
C0619,Technical Assessment,2026-03-18 12:02:29.268554,Technical,Completed,High
C0619,Quality Review,2026-03-19 07:02:01.001556,Quality,Completed,High
C0619,Decision,2026-03-19 09:45:39.383055,Quality,Completed,High
C0619,Customer Notification,2026-03-19 11:46:44.074217,Customer Service,Completed,High
C0619,Case Closed,2026-03-19 15:42:36.795897,Customer Service,Completed,High
C0620,Claim Received,2026-03-23 14:00:00.000000,Customer Service,Completed,Medium
C0620,Initial Review,2026-03-23 16:57:24.811089,Customer Service,Completed,Medium
C0620,Request Additional Information,2026-03-24 19:18:33.675805,Customer Service,Completed,Medium
C0620,Initial Review,2026-03-24 21:39:03.386011,Customer Service,Completed,Medium
C0620,Technical Assessment,2026-03-25 06:24:31.400475,Technical,Completed,Medium
C0620,Quality Review,2026-03-26 01:48:46.720597,Quality,Completed,Medium
C0620,Decision,2026-03-26 07:14:52.843645,Quality,Completed,Medium
C0620,Customer Notification,2026-03-26 08:51:59.812518,Customer Service,Completed,Medium
C0620,Case Closed,2026-03-26 14:36:21.612815,Customer Service,Completed,Medium
C0621,Claim Received,2026-01-06 08:00:00.000000,Customer Service,Completed,Medium
C0621,Initial Review,2026-01-06 13:00:43.431801,Customer Service,Completed,Medium
C0621,Technical Assessment,2026-01-07 02:52:41.850042,Technical,Completed,Medium
C0621,Quality Review,2026-01-08 09:16:57.003214,Quality,Completed,Medium
C0621,Decision,2026-01-08 15:12:43.525404,Quality,Completed,Medium
C0621,Customer Notification,2026-01-08 17:17:54.181121,Customer Service,Completed,Medium
C0621,Case Closed,2026-01-08 19:05:00.053521,Customer Service,Completed,Medium
C0622,Claim Received,2026-02-11 13:00:00.000000,Customer Service,Completed,Medium
C0622,Initial Review,2026-02-11 15:39:27.038031,Customer Service,Completed,Medium
C0622,Technical Assessment,2026-02-12 05:55:27.089244,Technical,Completed,Medium
C0622,Quality Review,2026-02-13 20:31:17.722114,Quality,Completed,Medium
C0622,Technical Assessment,2026-02-14 13:41:11.623845,Technical,Completed,Medium
C0622,Quality Review,2026-02-15 11:14:13.415898,Quality,Completed,Medium
C0622,Decision,2026-02-15 14:10:43.438835,Quality,Completed,Medium
C0622,Customer Notification,2026-02-15 15:52:07.495418,Customer Service,Completed,Medium
C0622,Case Closed,2026-02-15 18:06:19.052716,Customer Service,Completed,Medium
C0623,Claim Received,2026-06-17 14:00:00.000000,Customer Service,Completed,High
C0623,Initial Review,2026-06-17 15:19:29.181928,Customer Service,Completed,High
C0623,Technical Assessment,2026-06-17 21:32:55.527945,Technical,Completed,High
C0623,Quality Review,2026-06-18 08:34:02.821525,Quality,Completed,High
C0623,Decision,2026-06-18 13:49:36.851470,Quality,Completed,High
C0623,Customer Notification,2026-06-18 14:39:44.220483,Customer Service,Completed,High
C0623,Case Closed,2026-06-18 17:52:54.375282,Customer Service,Completed,High
C0624,Claim Received,2026-02-19 17:00:00.000000,Customer Service,Completed,High
C0624,Initial Review,2026-02-19 21:14:13.964057,Customer Service,Completed,High
C0624,Request Additional Information,2026-02-20 19:04:53.796816,Customer Service,Completed,High
C0624,Initial Review,2026-02-20 21:05:24.814082,Customer Service,Completed,High
C0624,Technical Assessment,2026-02-21 01:24:23.880180,Technical,Completed,High
C0624,Quality Review,2026-02-21 22:04:10.905855,Quality,Completed,High
C0624,Decision,2026-02-22 01:43:53.263226,Quality,Completed,High
C0624,Customer Notification,2026-02-22 03:30:23.960615,Customer Service,Completed,High
C0624,Case Closed,2026-02-22 05:26:39.651607,Customer Service,Completed,High
C0625,Claim Received,2026-05-08 14:00:00.000000,Customer Service,Completed,Medium
C0625,Initial Review,2026-05-08 19:45:26.232912,Customer Service,Completed,Medium
C0625,Technical Assessment,2026-05-09 09:45:41.001088,Technical,Completed,Medium
C0625,Quality Review,2026-05-12 15:22:07.364451,Quality,Completed,Medium
C0625,Decision,2026-05-12 21:59:45.409560,Quality,Completed,Medium
C0625,Customer Notification,2026-05-13 00:25:34.917784,Customer Service,Completed,Medium
C0625,Case Closed,2026-05-13 02:58:45.894544,Customer Service,Completed,Medium
C0626,Claim Received,2026-05-24 10:00:00.000000,Customer Service,Completed,Low
C0626,Initial Review,2026-05-24 12:26:45.927286,Customer Service,Completed,Low
C0626,Technical Assessment,2026-05-25 03:12:55.335823,Technical,Completed,Low
C0626,Quality Review,2026-05-26 05:13:38.600974,Quality,Completed,Low
C0626,Decision,2026-05-26 11:23:45.275916,Quality,Completed,Low
C0626,Customer Notification,2026-05-26 15:20:02.413444,Customer Service,Completed,Low
C0626,Case Closed,2026-05-26 19:29:40.236666,Customer Service,Completed,Low
C0627,Claim Received,2026-01-10 13:00:00.000000,Customer Service,Completed,High
C0627,Initial Review,2026-01-10 16:33:21.565450,Customer Service,Completed,High
C0627,Request Additional Information,2026-01-12 03:15:11.211784,Customer Service,Completed,High
C0627,Initial Review,2026-01-12 04:53:24.039941,Customer Service,Completed,High
C0627,Technical Assessment,2026-01-12 13:33:49.508073,Technical,Completed,High
C0627,Quality Review,2026-01-13 17:35:08.439683,Quality,Completed,High
C0627,Decision,2026-01-13 21:24:00.948372,Quality,Completed,High
C0627,Customer Notification,2026-01-13 23:31:54.482966,Customer Service,Completed,High
C0627,Case Closed,2026-01-14 03:15:50.681119,Customer Service,Completed,High
C0628,Claim Received,2026-02-02 08:00:00.000000,Customer Service,Completed,Low
C0628,Initial Review,2026-02-02 10:10:21.211268,Customer Service,Completed,Low
C0628,Technical Assessment,2026-02-02 17:45:52.804231,Technical,Completed,Low
C0628,Quality Review,2026-02-08 00:56:17.642122,Quality,Completed,Low
C0628,Decision,2026-02-08 06:23:32.445394,Quality,Completed,Low
C0628,Customer Notification,2026-02-08 10:29:01.316446,Customer Service,Completed,Low
C0628,Case Closed,2026-02-08 16:10:39.574600,Customer Service,Completed,Low
C0629,Claim Received,2026-04-22 12:00:00.000000,Customer Service,Completed,Medium
C0629,Initial Review,2026-04-22 16:35:58.973889,Customer Service,Completed,Medium
C0629,Technical Assessment,2026-04-23 00:23:42.798584,Technical,Completed,Medium
C0629,Quality Review,2026-04-24 09:44:39.494642,Quality,Completed,Medium
C0629,Decision,2026-04-24 12:44:23.921169,Quality,Completed,Medium
C0629,Customer Notification,2026-04-24 15:47:42.179025,Customer Service,Completed,Medium
C0629,Case Closed,2026-04-24 21:33:18.095562,Customer Service,Completed,Medium
C0630,Claim Received,2026-02-23 13:00:00.000000,Customer Service,Completed,Medium
C0630,Initial Review,2026-02-23 18:38:07.432687,Customer Service,Completed,Medium
C0630,Technical Assessment,2026-02-24 10:34:08.199893,Technical,Completed,Medium
C0630,Quality Review,2026-02-25 11:09:14.498323,Quality,Completed,Medium
C0630,Decision,2026-02-25 13:12:46.635948,Quality,Completed,Medium
C0630,Customer Notification,2026-02-25 14:39:50.405975,Customer Service,Completed,Medium
C0630,Case Closed,2026-02-25 20:32:55.976386,Customer Service,Completed,Medium
C0631,Claim Received,2026-05-18 15:00:00.000000,Customer Service,Completed,High
C0631,Initial Review,2026-05-18 17:07:26.905878,Customer Service,Completed,High
C0631,Technical Assessment,2026-05-19 01:34:24.652100,Technical,Completed,High
C0631,Quality Review,2026-05-19 17:54:07.949146,Quality,Completed,High
C0631,Decision,2026-05-19 20:35:13.739085,Quality,Completed,High
C0631,Customer Notification,2026-05-19 23:36:50.617955,Customer Service,Completed,High
C0631,Case Closed,2026-05-20 03:41:49.481755,Customer Service,Completed,High
C0632,Claim Received,2026-06-09 14:00:00.000000,Customer Service,Completed,Medium
C0632,Initial Review,2026-06-09 19:40:17.542557,Customer Service,Completed,Medium
C0632,Technical Assessment,2026-06-10 08:39:14.150028,Technical,Completed,Medium
C0632,Quality Review,2026-06-11 10:52:38.170602,Quality,Completed,Medium
C0632,Decision,2026-06-11 14:10:33.306343,Quality,Completed,Medium
C0632,Customer Notification,2026-06-11 16:52:00.831811,Customer Service,Completed,Medium
C0632,Case Closed,2026-06-11 20:28:42.552235,Customer Service,Completed,Medium
C0633,Claim Received,2026-06-01 17:00:00.000000,Customer Service,Completed,Medium
C0633,Initial Review,2026-06-01 19:23:10.275081,Customer Service,Completed,Medium
C0633,Technical Assessment,2026-06-02 11:35:05.638910,Technical,Completed,Medium
C0633,Quality Review,2026-06-03 10:56:47.989709,Quality,Completed,Medium
C0633,Decision,2026-06-03 17:38:48.671896,Quality,Completed,Medium
C0633,Customer Notification,2026-06-03 18:55:15.125200,Customer Service,Completed,Medium
C0633,Case Closed,2026-06-03 20:39:11.974995,Customer Service,Completed,Medium
C0634,Claim Received,2026-01-14 10:00:00.000000,Customer Service,Completed,Medium
C0634,Initial Review,2026-01-14 13:33:30.694734,Customer Service,Completed,Medium
C0634,Technical Assessment,2026-01-15 02:51:58.743082,Technical,Completed,Medium
C0634,Quality Review,2026-01-16 02:52:31.152166,Quality,Completed,Medium
C0634,Technical Assessment,2026-01-16 14:43:02.466979,Technical,Completed,Medium
C0634,Quality Review,2026-01-17 11:58:12.246768,Quality,Completed,Medium
C0634,Decision,2026-01-17 15:50:26.302351,Quality,Completed,Medium
C0634,Customer Notification,2026-01-17 18:25:57.705830,Customer Service,Completed,Medium
C0634,Case Closed,2026-01-17 23:38:37.147807,Customer Service,Completed,Medium
C0635,Claim Received,2026-02-06 14:00:00.000000,Customer Service,Completed,High
C0635,Initial Review,2026-02-06 17:02:30.996463,Customer Service,Completed,High
C0635,Technical Assessment,2026-02-07 05:04:42.067510,Technical,Completed,High
C0635,Quality Review,2026-02-08 01:23:24.466960,Quality,Completed,High
C0635,Technical Assessment,2026-02-08 22:41:20.378919,Technical,Completed,High
C0635,Quality Review,2026-02-09 15:18:36.676490,Quality,Completed,High
C0635,Decision,2026-02-09 20:07:34.952096,Quality,Completed,High
C0635,Customer Notification,2026-02-09 21:26:22.010956,Customer Service,Completed,High
C0635,Case Closed,2026-02-10 02:13:51.772581,Customer Service,Completed,High
C0636,Claim Received,2026-01-03 11:00:00.000000,Customer Service,Completed,Medium
C0636,Initial Review,2026-01-03 14:12:37.450215,Customer Service,Completed,Medium
C0636,Technical Assessment,2026-01-03 18:17:20.422950,Technical,Completed,Medium
C0636,Quality Review,2026-01-04 08:32:51.395970,Quality,Completed,Medium
C0636,Decision,2026-01-04 12:04:12.619026,Quality,Completed,Medium
